,Original Stats,Predicted
1642,2900000.0,2360848.484848485
1643,2200000.0,2285000.0
1644,2620000.0,2360848.484848485
1645,1305000.0,1046096.9538461538
1647,928000.0,963414.0
1648,2930000.0,2552500.0
1649,2950000.0,2692500.0
1651,722000.0,526830.3938053098
1652,2350000.0,2360848.484848485
1654,1640000.0,1355687.5
1655,1680000.0,1362333.3333333333
1656,3550000.0,3725000.0
1658,3400000.0,3400000.0
1660,1850000.0,1172869.3181818181
1666,3145000.0,3002500.0
1672,1425000.0,1612500.0
1675,2950000.0,1732454.5454545454
1676,2175000.0,2175000.0
1678,800000.0,526830.3938053098
1680,2718000.0,2718000.0
1682,2400000.0,1850857.142857143
1685,2520000.0,2214600.0
1690,2050000.0,2050000.0
1693,1950000.0,1817647.0588235294
1695,437000.0,383329.0268456376
1697,520000.0,769382.5757575758
1698,570000.0,526830.3938053098
1699,820000.0,773139.3939393939
1700,795000.0,666440.1149425288
1701,600000.0,526830.3938053098
1702,1295000.0,773139.3939393939
1705,510000.0,526830.3938053098
1708,346000.0,383329.0268456376
1709,860000.0,773450.0
1711,772000.0,639414.6776859504
1712,1506000.0,1703000.0
1713,675000.0,977451.6129032258
1714,525000.0,639414.6776859504
1715,290000.0,383329.0268456376
1717,360000.0,526830.3938053098
1718,967500.0,1046096.9538461538
1721,330000.0,383329.0268456376
1722,1600000.0,1948785.7142857143
1725,1008000.0,963414.0
1729,1170000.0,1049492.4528301887
1730,1830000.0,1043030.612244898
1731,250000.0,383329.0268456376
1732,930000.0,666440.1149425288
1733,465000.0,526830.3938053098
1736,1550000.0,2209522.727272727
1737,707000.0,651350.3397683398
1738,804000.0,782046.6666666666
1740,1501000.0,1457250.0
1742,970000.0,917126.5258215963
1744,817500.0,651350.3397683398
1745,1450000.0,1463800.0
1747,855000.0,651350.3397683398
1748,675000.0,526830.3938053098
1749,588000.0,536048.8505747126
1750,455000.0,526830.3938053098
1754,920000.0,683070.3703703703
1756,656000.0,651350.3397683398
1757,930000.0,1046096.9538461538
1758,415000.0,526830.3938053098
1759,650000.0,651350.3397683398
1760,1360000.0,917126.5258215963
1766,350000.0,383329.0268456376
1767,1430000.0,1234066.6666666667
1769,1490000.0,1688416.6666666667
1773,1125000.0,828000.0
1776,405000.0,552799.1733333333
1777,1655000.0,1767425.9259259258
1779,808000.0,773139.3939393939
1781,370000.0,526830.3938053098
1782,1880000.0,1422702.380952381
1785,585000.0,651350.3397683398
1786,450000.0,526830.3938053098
1788,860000.0,773139.3939393939
1789,605000.0,526830.3938053098
1791,1518000.0,1446600.0
1792,632500.0,651350.3397683398
1793,435000.0,526830.3938053098
1794,468250.0,536048.8505747126
1795,1716000.0,1948785.7142857143
1797,365000.0,383329.0268456376
1799,722500.0,526830.3938053098
1803,550000.0,651350.3397683398
1805,131000.0,1156687.5
1808,1750000.0,1309019.7368421052
1809,580000.0,536048.8505747126
1810,2005000.0,2005000.0
1812,420000.0,526830.3938053098
1813,290000.0,383329.0268456376
1817,1400000.0,1304593.373493976
1820,450000.0,536048.8505747126
1823,536000.0,651350.3397683398
1826,550000.0,526830.3938053098
1827,2170000.0,2360848.484848485
1828,1577500.0,1577500.0
1829,1460000.0,1351250.0
1830,275500.0,383329.0268456376
1831,1065000.0,1046096.9538461538
1839,1030000.0,918884.6153846154
1840,1225000.0,1046096.9538461538
1841,1450000.0,1544387.0967741935
1842,1774500.0,1824833.3333333333
1843,525500.0,552799.1733333333
1845,825000.0,1046096.9538461538
1846,1262000.0,1147250.0
1851,1340000.0,1046096.9538461538
1852,1200000.0,1544387.0967741935
1854,1001000.0,1850857.142857143
1855,1330000.0,1049492.4528301887
1857,1570000.0,1362125.0
1858,1916000.0,1767425.9259259258
1862,890000.0,1070533.3333333333
1863,700000.0,683070.3703703703
1865,865000.0,917126.5258215963
1866,1042500.0,1286500.0
1867,1002000.0,862883.3333333334
1869,650000.0,1018370.0
1870,965000.0,1286500.0
1872,1301000.0,819703.947368421
1873,1415500.0,1133187.5
1875,1260000.0,1183735.294117647
1877,1000000.0,819703.947368421
1878,845000.0,850636.3636363636
1879,881000.0,918884.6153846154
1881,780000.0,1046096.9538461538
1882,1060000.0,1304593.373493976
1883,930000.0,977451.6129032258
1885,1075000.0,1046096.9538461538
1886,1105000.0,1046096.9538461538
1887,1209000.0,1046096.9538461538
1888,3010000.0,2657000.0
1889,1435000.0,1046096.9538461538
1891,1290000.0,1046096.9538461538
1893,495000.0,651350.3397683398
1895,1370000.0,1837157.894736842
1900,1450000.0,1046096.9538461538
1902,885500.0,856044.4444444445
1905,825000.0,961850.0
1908,1506000.0,1506000.0
1910,1360000.0,1304593.373493976
1912,850000.0,1046096.9538461538
1913,784000.0,1304593.373493976
1914,680000.0,651357.1428571428
1916,807000.0,666440.1149425288
1919,675000.0,649775.0
1921,1202000.0,1234066.6666666667
1922,1370000.0,1304593.373493976
1924,1000000.0,1688416.6666666667
1927,145000.0,1156687.5
1929,860000.0,1049492.4528301887
1930,953000.0,1046096.9538461538
1931,735000.0,1046096.9538461538
1934,947000.0,1049492.4528301887
1935,500000.0,526830.3938053098
1937,466000.0,526830.3938053098
1938,740000.0,850636.3636363636
1939,812000.0,1049492.4528301887
1940,766000.0,1049492.4528301887
1941,825000.0,1304593.373493976
1942,1131000.0,1183735.294117647
1943,1064000.0,1234066.6666666667
1945,1210000.0,1049492.4528301887
1946,434000.0,526830.3938053098
1947,653000.0,536048.8505747126
1948,640000.0,773139.3939393939
1954,1130000.0,1385000.0
1957,763000.0,977451.6129032258
1958,903000.0,1046096.9538461538
1959,1000000.0,773139.3939393939
1960,1742000.0,1183735.294117647
1961,865000.0,1156687.5
1962,485000.0,769382.5757575758
1963,1278000.0,1262966.6666666667
1964,590000.0,917126.5258215963
1968,1136000.0,1312750.0
1969,635000.0,536048.8505747126
1976,1400000.0,1422702.380952381
1978,1260000.0,1262966.6666666667
1980,841000.0,1049492.4528301887
1981,537500.0,526830.3938053098
1983,598000.0,651350.3397683398
1984,1120000.0,683070.3703703703
1985,870000.0,773139.3939393939
1986,680000.0,1242222.2222222222
1988,825000.0,1242222.2222222222
1989,725000.0,1304593.373493976
1990,1250000.0,1468750.0
1991,1008000.0,1046096.9538461538
1994,990000.0,1156687.5
1995,451000.0,526830.3938053098
1996,635000.0,964590.9090909091
1997,1020000.0,724920.0
1999,1025000.0,800939.3939393939
2000,700000.0,773139.3939393939
2001,1130000.0,1049492.4528301887
2003,1075000.0,1156687.5
2005,600000.0,773139.3939393939
2007,1150000.0,1302803.3846153845
2008,515000.0,639414.6776859504
2010,472000.0,651350.3397683398
2011,901000.0,1046096.9538461538
2013,605000.0,526830.3938053098
2014,687000.0,773139.3939393939
2015,975000.0,1012500.0
2019,1370000.0,1242222.2222222222
2020,700000.0,1046096.9538461538
2021,810000.0,683070.3703703703
2023,838000.0,832279.7234042553
2025,1150000.0,1432000.0
2026,931000.0,1156687.5
2027,241000.0,383329.0268456376
2030,981000.0,1046096.9538461538
2031,570000.0,769382.5757575758
2032,500000.0,651350.3397683398
2038,655000.0,800939.3939393939
2039,631000.0,649775.0
2040,600000.0,536048.8505747126
2042,715000.0,917126.5258215963
2044,864000.0,979202.8301886793
2045,700000.0,979202.8301886793
2047,591000.0,526830.3938053098
2048,860000.0,979202.8301886793
2049,765000.0,1046096.9538461538
2050,625000.0,649775.0
2051,745000.0,1046096.9538461538
2052,1050000.0,1269000.0
2054,935000.0,1069891.3043478262
2056,820000.0,1069891.3043478262
2057,780000.0,800939.3939393939
2058,707000.0,1034750.0
2064,637000.0,800939.3939393939
2065,950000.0,969519.2307692308
2067,860000.0,695538.4615384615
2068,1172000.0,1075000.0
2072,650000.0,1049492.4528301887
2073,792000.0,942907.9210526316
2074,720000.0,717969.4968553459
2075,970000.0,717969.4968553459
2077,890000.0,1046096.9538461538
2078,1260000.0,769382.5757575758
2079,855000.0,779777.7777777778
2083,1125000.0,1018370.0
2085,910000.0,769382.5757575758
2086,452000.0,383329.0268456376
2088,415000.0,383329.0268456376
2090,372000.0,383329.0268456376
2091,1326000.0,977451.6129032258
2093,1230000.0,769382.5757575758
2094,855000.0,1046096.9538461538
2095,457000.0,383329.0268456376
2096,897500.0,977451.6129032258
2098,1265000.0,1046096.9538461538
2100,1075000.0,1304593.373493976
2102,366000.0,383329.0268456376
2104,981000.0,1046096.9538461538
2105,683000.0,769382.5757575758
2110,1000000.0,1046096.9538461538
2111,887500.0,977451.6129032258
2112,713500.0,666440.1149425288
2113,1500000.0,1390000.0
2114,672000.0,526830.3938053098
2116,800000.0,769382.5757575758
2117,1645000.0,1645000.0
2119,860000.0,769382.5757575758
2122,1403000.0,1049757.5757575757
2125,1450000.0,819703.947368421
2127,1396000.0,1432000.0
2129,1125000.0,1040681.8181818182
2130,700000.0,917126.5258215963
2131,1152000.0,754136.3636363636
2132,1868000.0,1422702.380952381
2134,1050000.0,1012500.0
2135,910000.0,917126.5258215963
2136,1850000.0,1196233.3333333333
2137,1225000.0,1322250.0
2138,1316000.0,1076285.7142857143
2140,1400000.0,1535000.0
2141,2168000.0,2241200.0
2142,1430000.0,1362125.0
2144,772000.0,963414.0
2147,1468000.0,1422702.380952381
2152,753000.0,942907.9210526316
2156,746000.0,917126.5258215963
2157,1485000.0,1309019.7368421052
2158,1190000.0,819703.947368421
2159,900000.0,917126.5258215963
2160,1250000.0,1309019.7368421052
2161,1030000.0,1196233.3333333333
2162,985000.0,918884.6153846154
2163,1300000.0,819703.947368421
2168,1462500.0,1494366.6666666667
2171,1250000.0,1040681.8181818182
2172,1460800.0,1494366.6666666667
2173,1152500.0,888181.8181818182
2174,1650000.0,1300000.0
2177,1391000.0,985714.2857142857
2178,452000.0,526830.3938053098
2180,1102200.0,917126.5258215963
2181,1401000.0,1494366.6666666667
2182,1782000.0,1779352.9411764706
2184,1520000.0,1779352.9411764706
2187,878000.0,917126.5258215963
2188,973500.0,969519.2307692308
2189,751800.0,649775.0
2190,1100000.0,1309019.7368421052
2191,1202000.0,979780.487804878
2192,1362000.0,985714.2857142857
2193,1810000.0,1076285.7142857143
2197,1901000.0,2082066.6666666667
2198,1650000.0,2086117.6470588236
2199,1816000.0,1196233.3333333333
2200,525000.0,526830.3938053098
2201,2050000.0,2086117.6470588236
2202,1930000.0,2082066.6666666667
2204,2600000.0,2082066.6666666667
2205,600000.0,651350.3397683398
2206,1601000.0,1196233.3333333333
2207,1100000.0,773450.0
2208,2550000.0,2750000.0
2209,1190000.0,1172869.3181818181
2210,2012000.0,1580043.4782608696
2211,2309000.0,2076428.5714285714
2212,900000.0,1046096.9538461538
2213,1625000.0,1544387.0967741935
2215,1100000.0,1386000.0
2217,1755000.0,1688416.6666666667
2218,1400000.0,1156687.5
2219,1240000.0,1172869.3181818181
2221,591000.0,536048.8505747126
2222,537000.0,526830.3938053098
2224,800000.0,917126.5258215963
2225,965000.0,1304593.373493976
2226,1160000.0,856044.4444444445
2227,820000.0,917126.5258215963
2228,2600000.0,2152214.285714286
2231,1071000.0,1018370.0
2232,1800000.0,1544387.0967741935
2233,2345000.0,1544387.0967741935
2234,741000.0,526830.3938053098
2235,626000.0,779777.7777777778
2239,1650000.0,1650000.0
2240,850000.0,1018370.0
2241,1750000.0,1544387.0967741935
2242,1450000.0,1049492.4528301887
2243,2806000.0,2312071.4285714286
2244,782000.0,773139.3939393939
2245,1007000.0,918884.6153846154
2246,1450000.0,1302803.3846153845
2247,500000.0,526830.3938053098
2248,2600000.0,2175000.0
2249,895000.0,1046096.9538461538
2251,2050000.0,2013571.4285714286
2252,1605000.0,1401000.0
2255,520000.0,506764.70588235295
2258,507000.0,526830.3938053098
2259,525000.0,651350.3397683398
2261,750000.0,769382.5757575758
2262,510000.0,383329.0268456376
2264,300000.0,506764.70588235295
2265,1395000.0,963414.0
2266,855000.0,552799.1733333333
2271,790000.0,769382.5757575758
2272,550000.0,526830.3938053098
2273,357000.0,383329.0268456376
2275,1210000.0,1046096.9538461538
2276,825000.0,769382.5757575758
2277,1050000.0,1049492.4528301887
2278,632000.0,526830.3938053098
2280,485000.0,383329.0268456376
2282,575000.0,862883.3333333334
2283,590000.0,526830.3938053098
2284,1238000.0,977451.6129032258
2286,510000.0,526830.3938053098
2288,1875000.0,1386000.0
2290,780000.0,773139.3939393939
2291,878500.0,977451.6129032258
2292,3572000.0,3572000.0
2298,560000.0,769382.5757575758
2299,765000.0,769382.5757575758
2300,670000.0,782046.6666666666
2301,1625000.0,885400.0
2302,1122000.0,769382.5757575758
2306,2400000.0,2617500.0
2307,655000.0,526830.3938053098
2308,684000.0,769382.5757575758
2310,500000.0,526830.3938053098
2311,680000.0,769382.5757575758
2312,600000.0,526830.3938053098
2313,370000.0,383329.0268456376
2316,390000.0,383329.0268456376
2318,630000.0,769382.5757575758
2321,640000.0,769382.5757575758
2322,932000.0,666440.1149425288
2323,645000.0,526830.3938053098
2324,347000.0,383329.0268456376
2325,875000.0,769382.5757575758
2326,582500.0,526830.3938053098
2327,570000.0,769382.5757575758
2328,1875000.0,1286500.0
2330,340000.0,383329.0268456376
2331,2200000.0,2657000.0
2332,687500.0,769382.5757575758
2334,730000.0,769382.5757575758
2335,526000.0,769382.5757575758
2336,920000.0,917126.5258215963
2337,1830000.0,1688416.6666666667
2340,1425000.0,1309019.7368421052
2341,660000.0,651350.3397683398
2342,550000.0,526830.3938053098
2344,1295000.0,1385000.0
2346,595000.0,1069891.3043478262
2347,911000.0,917126.5258215963
2348,900000.0,942907.9210526316
2349,645000.0,526830.3938053098
2352,702500.0,536048.8505747126
2353,960000.0,979202.8301886793
2354,1670000.0,1302803.3846153845
2355,1100000.0,1100000.0
2356,1800000.0,2360848.484848485
2357,1250000.0,1321089.0
2359,1130000.0,862883.3333333334
2360,370000.0,639414.6776859504
2361,1467000.0,1390000.0
2366,2800000.0,2209750.0
2370,1160000.0,1286500.0
2372,2620000.0,2840000.0
2373,1226000.0,979202.8301886793
2375,1402000.0,1452062.5
2379,855000.0,800939.3939393939
2382,1275000.0,1183735.294117647
2384,1590000.0,1446600.0
2385,606000.0,639414.6776859504
2386,1385000.0,1709200.0
2387,650000.0,963414.0
2388,460000.0,526830.3938053098
2389,1000000.0,850636.3636363636
2391,520000.0,639414.6776859504
2394,720000.0,773139.3939393939
2396,1635000.0,2360848.484848485
2397,485000.0,526830.3938053098
2403,1575000.0,1746000.0
2404,280000.0,383329.0268456376
2405,1467000.0,1743142.857142857
2408,890000.0,862883.3333333334
2409,870000.0,1046096.9538461538
2412,1134000.0,979202.8301886793
2414,320500.0,383329.0268456376
2416,1065000.0,776227.2727272727
2418,1610000.0,1227450.0
2420,930000.0,639414.6776859504
2422,395000.0,526830.3938053098
2425,1470000.0,1470000.0
2429,750000.0,773139.3939393939
2430,390000.0,526830.3938053098
2432,1170000.0,918884.6153846154
2433,1600000.0,1733000.0
2434,1535000.0,2360848.484848485
2436,435000.0,526830.3938053098
2438,1460000.0,1709200.0
2439,736000.0,769382.5757575758
2441,450000.0,526830.3938053098
2442,740000.0,651350.3397683398
2443,691000.0,651350.3397683398
2445,2355000.0,2243875.0
2449,1625000.0,1948785.7142857143
2450,1150000.0,1304593.373493976
2453,360000.0,526830.3938053098
2454,645000.0,651350.3397683398
2455,250000.0,383329.0268456376
2458,872000.0,1196233.3333333333
2460,630000.0,526830.3938053098
2461,440000.0,552799.1733333333
2462,1811000.0,2312071.4285714286
2463,1500000.0,1262966.6666666667
2466,1290000.0,1360000.0
2468,1100000.0,1049492.4528301887
2470,1270000.0,1466666.6666666667
2471,1445000.0,1544387.0967741935
2472,1113000.0,832279.7234042553
2473,370000.0,526830.3938053098
2476,396000.0,526830.3938053098
2481,450000.0,526830.3938053098
2482,1360000.0,1733000.0
2483,340000.0,526830.3938053098
2484,765000.0,977451.6129032258
2486,712000.0,917126.5258215963
2488,1250000.0,1362333.3333333333
2489,1350000.0,773139.3939393939
2492,1220000.0,776227.2727272727
2493,1160000.0,1616272.7272727273
2494,505000.0,526830.3938053098
2495,602000.0,526830.3938053098
2496,846000.0,773139.3939393939
2497,400000.0,526830.3938053098
2499,445000.0,526830.3938053098
2501,1730000.0,1183735.294117647
2504,510000.0,552799.1733333333
2508,1350000.0,1242222.2222222222
2509,2000000.0,1779352.9411764706
2512,805000.0,536048.8505747126
2513,1055000.0,800939.3939393939
2514,548000.0,526830.3938053098
2515,1500000.0,1304593.373493976
2516,600000.0,639414.6776859504
2518,545000.0,526830.3938053098
2520,1375000.0,1401000.0
2522,1252000.0,917126.5258215963
2523,810000.0,639414.6776859504
2526,947500.0,383329.0268456376
2527,1460000.0,769382.5757575758
2529,880000.0,856044.4444444445
2530,3310000.0,3310000.0
2533,1250000.0,1304593.373493976
2536,1950000.0,1897666.6666666667
2539,465000.0,383329.0268456376
2540,1620000.0,2152214.285714286
2542,850000.0,900111.1111111111
2544,1122000.0,1046096.9538461538
2546,1300000.0,1046096.9538461538
2547,420000.0,383329.0268456376
2548,715000.0,769382.5757575758
2550,800000.0,782046.6666666666
2551,710000.0,526830.3938053098
2552,630000.0,526830.3938053098
2553,4011000.0,4011000.0
2555,700000.0,666440.1149425288
2556,860000.0,1046096.9538461538
2557,870000.0,1046096.9538461538
2559,1450000.0,942907.9210526316
2563,358500.0,383329.0268456376
2565,770000.0,964590.9090909091
2566,1008000.0,1046096.9538461538
2567,1015000.0,977451.6129032258
2568,1371000.0,1304593.373493976
2572,1286000.0,1049492.4528301887
2575,1600000.0,1355687.5
2578,1950000.0,1817647.0588235294
2579,3400000.0,3400000.0
2580,1785000.0,1817647.0588235294
2582,1210000.0,1046096.9538461538
2583,1275000.0,1262500.0
2587,1290000.0,1046096.9538461538
2588,750000.0,856044.4444444445
2590,675000.0,639414.6776859504
2591,1700000.0,1286500.0
2593,1080000.0,977451.6129032258
2595,1222500.0,1046096.9538461538
2600,937500.0,1046096.9538461538
2603,1300000.0,1304593.373493976
2606,1300000.0,1262500.0
2608,2150000.0,1980555.5555555555
2610,1581000.0,1304593.373493976
2611,602000.0,526830.3938053098
2612,650000.0,526830.3938053098
2614,1450000.0,1390000.0
2617,365000.0,526830.3938053098
2619,425000.0,526830.3938053098
2622,391000.0,526830.3938053098
2624,1130000.0,1304593.373493976
2625,1110000.0,1304593.373493976
2627,918000.0,1046096.9538461538
2628,730000.0,1046096.9538461538
2630,855000.0,1046096.9538461538
2632,1012000.0,1049492.4528301887
2637,395000.0,526830.3938053098
2640,556000.0,666440.1149425288
2642,345000.0,383329.0268456376
2643,1100000.0,1390000.0
2647,395000.0,653109.0909090909
2649,1115000.0,1049492.4528301887
2650,420500.0,526830.3938053098
2653,1225000.0,1302803.3846153845
2655,1003000.0,1304593.373493976
2656,840000.0,1304593.373493976
2657,1362000.0,1381000.0
2658,977000.0,918884.6153846154
2659,216000.0,383329.0268456376
2660,876000.0,1172869.3181818181
2661,227000.0,383329.0268456376
2662,841000.0,969519.2307692308
2663,605000.0,745042.6923076923
2664,305000.0,526830.3938053098
2665,480000.0,536048.8505747126
